timestamp;model;model_basename;target;num_nodes;num_inputs;num_edges;ndcg_ko;ndcg_ki;error_ko;error_ki;ave_cor_rows_all;ave_cor_rows_input;n_common_ko;n_common_ki;kendall_ko;kendall_ki;spearman_ko;spearman_ki;mean_abs_rank_diff_ko;mean_abs_rank_diff_ki;top10_jaccard_ko;top10_jaccard_ki;precision_at_10_ko;precision_at_10_ki;recall_at_10_ko;recall_at_10_ki;top20_jaccard_ko;top20_jaccard_ki;precision_at_20_ko;precision_at_20_ki;recall_at_20_ko;recall_at_20_ki;group_jaccard_1_ko;group_jaccard_1_ki;group_jaccard_2_ko;group_jaccard_2_ki;group_jaccard_3_ko;group_jaccard_3_ki;time_heading;time_simulate_original;time_original_analysis;time_propagation;returncode;log_file
2026-01-18T13:04:34;data/realbenchmark/1.txt;1;Apoptosis;41;2;73;0.8023;0.9884;0.06972166887783963;0.03486083443891982;0.9313;1.0;40.000;40.000;0.555;0.762;0.590;0.954;0.925;0.100;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.400;1.000;0.150;1.000;1.000;0.600;0.00203704833984375;0.056119680404663086;4.2623350620269775;0.25337910652160645;0;realbenchmarklogs/1__Apoptosis.log
2026-01-18T13:04:40;data/realbenchmark/1.txt;1;Cas9;41;2;73;0.7949;0.9169;0.026352313834736494;0.09860132971832693;0.9125;1.0;40.000;40.000;0.546;0.893;0.546;0.934;0.100;0.900;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.333;0.500;1.000;1.000;1.000;0.175;0.001657247543334961;0.0562899112701416;4.258646011352539;0.36367011070251465;0;realbenchmarklogs/1__Cas9.log
2026-01-18T13:04:47;data/realbenchmark/1.txt;1;Cas6;41;2;73;0.8023;0.9051;0.07905694150420949;0.0843685697138191;0.8875;1.0;40.000;40.000;0.555;0.519;0.590;0.733;0.925;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.400;0.667;0.150;0.429;1.000;0.125;0.0016779899597167969;0.05699515342712402;4.283837795257568;0.27870798110961914;0;realbenchmarklogs/1__Cas6.log
2026-01-18T13:04:49;data/realbenchmark/2.txt;2;SMO;17;3;29;0.8743;0.8677;0.09020737112169659;0.09990935569539396;0.8203;0.9167;16.000;16.000;0.506;0.437;0.516;0.434;0.375;1.188;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.400;0.333;0.667;0.167;1.000;0.375;0.00431513786315918;0.027390241622924805;0.42722034454345703;0.07387328147888184;0;realbenchmarklogs/2__SMO.log
2026-01-18T13:04:52;data/realbenchmark/2.txt;2;WG_p;17;3;29;0.9242;0.9492;0.07794841161336691;0.05102848478806347;0.875;0.75;16.000;16.000;0.551;0.689;0.583;0.804;0.688;0.250;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.500;1.000;0.500;0.667;1.000;0.571;0.0008878707885742188;0.018014907836914062;0.39670681953430176;0.0893559455871582;0;realbenchmarklogs/2__WG_p.log
2026-01-18T13:04:55;data/realbenchmark/2.txt;2;HH_p;17;3;29;1.0;0.9979;0.0;0.010415625;0.9922;1.0;16.000;16.000;1.000;0.942;1.000;0.981;0.000;0.562;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.0009369850158691406;0.019916772842407227;0.4043242931365967;0.07675623893737793;0;realbenchmarklogs/2__HH_p.log
2026-01-18T13:04:58;data/realbenchmark/3.txt;3;CyclinB1;25;4;70;1.0;0.0;0.0;0.09199977359573591;0.9323;0.9688;24.000;24.000;;;1.000;0.000;0.000;1.625;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.083;1.000;0.292;1.000;1.000;0.0028772354125976562;0.02136397361755371;0.9670009613037109;0.3622279167175293;0;realbenchmarklogs/3__CyclinB1.log
2026-01-18T13:05:01;data/realbenchmark/3.txt;3;cRAF;25;4;70;1.0;0.0;0.0;0.1323142479415325;0.9271;0.9375;24.000;24.000;;;1.000;0.000;0.000;0.917;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.083;1.000;1.000;1.000;1.000;0.0018677711486816406;0.02224278450012207;0.964562177658081;0.33441829681396484;0;realbenchmarklogs/3__cRAF.log
2026-01-18T13:05:05;data/realbenchmark/3.txt;3;RB;25;4;70;0.0;1.0;0.0;0.0;1.0;1.0;24.000;24.000;;;0.000;1.000;0.000;0.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.0016379356384277344;0.021113872528076172;0.9608588218688965;0.4802069664001465;0;realbenchmarklogs/3__RB.log
2026-01-18T13:05:08;data/realbenchmark/4.txt;4;p70S6K;16;5;46;0.988;1.0;0.006454972243679028;0.0;0.9958;0.9;15.000;15.000;0.891;1.000;0.943;1.000;0.133;0.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;1.000;0.800;1.000;0.0017688274383544922;0.027032852172851562;0.5658612251281738;0.9391698837280273;0;realbenchmarklogs/4__p70S6K.log
